industry,category,skill_name,alias1,alias2,alias3,alias4
Sales,Sales Thuong mai dien tu,livestream selling,,,,
Sales,Sales Thuong mai dien tu,quan ly shop thuong mai dien tu,,,,
Sales,Sales Thuong mai dien tu,toi uu gian hang online,storefront optimization,,,
Sales,Sales Thuong mai dien tu,shopee ads,,,,
Sales,Sales Thuong mai dien tu,tiktok ads,,,,
Sales,Sales Thuong mai dien tu,quan ly don hang thuong mai dien tu,,,,
Sales,Sales Thuong mai dien tu,affiliate marketing,,,,
Sales,Sales Thuong mai dien tu,dropshipping,,,,
Sales,Sales Thuong mai dien tu,quan ly kho van thuong mai dien tu,e-commerce fulfillment,,,
Sales,Sales Thuong mai dien tu,phan tich du lieu ban hang online,,,,
Sales,Sales Thuong mai dien tu,toi uu ty le chuyen doi,conversion rate optimization,,,
Sales,Sales Thuong mai dien tu,kinh doanh tren facebook marketplace,,,,
Sales,Sales Thuong mai dien tu,kinh doanh tren tiki,,,,
Sales,Sales Thuong mai dien tu,kinh doanh tren amazon,,,,
Sales,Sales Thuong mai dien tu,seller center management,,,,
Sales,Sales Thuong mai dien tu,kinh doanh cross-border e-commerce,,,,
Sales,Quan ly kinh doanh,sales manager,truong phong kinh doanh,,,
Sales,Quan ly kinh doanh,asm,area sales manager,,,
Sales,Quan ly kinh doanh,quan ly khu vuc,,,,
Sales,Quan ly kinh doanh,quan ly vung mien,,,,
Sales,Quan ly kinh doanh,sales director,giam doc kinh doanh,,,
Sales,Quan ly kinh doanh,chuyen vien chinh sach kinh doanh,,,,
Sales,Quan ly kinh doanh,sales supervisor,giam sat ban hang,,,
Sales,Quan ly kinh doanh,quan ly cua hang truong,cua hang truong,,,
Sales,Quan ly kinh doanh,chief customer officer,cco,,,
Sales,Quan ly kinh doanh,xay dung chien luoc kinh doanh,business strategy development,,,
Sales,Quan ly kinh doanh,quan ly kpi doi sales,sales kpi management,,,
Sales,Quan ly kinh doanh,xay dung doi ngu ban hang,sales team building,,,
Sales,Quan ly kinh doanh,dao tao doi ngu ban hang,sales training,,,
Sales,Quan ly kinh doanh,quan ly ngan sach ban hang,sales budget management,,,
Sales,Quan ly kinh doanh,phan tich hieu suat ban hang,sales performance analysis,,,
Sales,Quan ly kinh doanh,xay dung chinh sach chiet khau,discount policy development,,,
Sales,Quan ly kinh doanh,quan ly kenh phan phoi,distribution channel management,,,
Sales,Quan ly kinh doanh,lap ke hoach mo rong thi truong,market expansion planning,,,
Sales,Quan ly kinh doanh,quan ly moi quan he doi tac,partner relationship management,,,
Sales,Quan ly kinh doanh,du bao doanh thu,revenue forecasting,,,
Sales,Quan ly kinh doanh,quan ly hieu suat kinh doanh khu vuc,,,,
Sales,Ngon ngu/Chung chi Sales,toeic,,,,
Sales,Ngon ngu/Chung chi Sales,ielts sales,ielts,,,
Sales,Ngon ngu/Chung chi Sales,tieng trung giao tiep,,,,
Sales,Ngon ngu/Chung chi Sales,tieng nhat giao tiep,,,,
Sales,Ngon ngu/Chung chi Sales,tieng han giao tiep,,,,
Sales,Ngon ngu/Chung chi Sales,chung chi ky nang ban hang chuyen nghiep,,,,
Sales,Ngon ngu/Chung chi Sales,chung chi nlp ban hang,neuro-linguistic programming,,,
Sales,Ngon ngu/Chung chi Sales,chung chi dao tao sales,,,,
Sales,Ngon ngu/Chung chi Sales,chung chi dai ly bao hiem nhan tho,,,,
Sales,Ngon ngu/Chung chi Sales,chung chi moi gioi chung khoan,,,,
Sales,Kinh doanh khac,kinh doanh nong san,,,,
Sales,Kinh doanh khac,account manager,quan ly khach hang,,,
Sales,Kinh doanh khac,sales representative,phat trien kinh doanh,business development,,
Sales,Kinh doanh khac,kinh doanh qua tang,,,,
Sales,Kinh doanh khac,kinh doanh in an,,,,
Sales,Kinh doanh khac,account executive,,,,
Sales,Kinh doanh khac,tro ly kinh doanh,sales assistant,,,
Sales,Kinh doanh khac,sales dich vu ke toan,,,,
Sales,Kinh doanh khac,kinh doanh dich vu phap ly,,,,
Sales,Kinh doanh khac,kinh doanh dich vu ve sinh cong nghiep,,,,
Sales,Kinh doanh khac,kinh doanh dich vu bao hiem xe,,,,
Sales,Kinh doanh khac,kinh doanh dich vu van chuyen noi thanh,,,,
Sales,Kinh doanh khac,kinh doanh san pham handmade,,,,
Sales,Kinh doanh khac,kinh doanh dich vu cho thue,,,,
